city|count|lat|lng|zip_min
Peebles|45660|38.9869|-83.3687
Lynx|45650|38.7391|-83.4262
Cherry Fork|45618|38.8922|-83.6218
Blue Creek|45616|38.7534|-83.3076
Rock Stream|14878|42.4485|-76.9364
Himrod|14842|42.5945|-76.9508
Penn Yan|14527|42.6645|-77.0569
Keuka Park|14478|42.5708|-77.1226
Branchport|14418|42.6065|-77.2052
Bellona|14415|42.7554|-77.0217
Castile|14427|42.6359|-78.0547
Varysburg|14167|42.7459|-78.3167
Strykersville|14145|42.7249|-78.4347
North Java|14113|42.6776|-78.338
Java Village|14083|42.6769|-78.441
Java Center|14082|42.6634|-78.3925
Cowlesville|14037|42.8112|-78.4481
Arcade|14009|42.563|-78.4134
Wykagyl|10804|40.9491|-73.7863
New Rochelle|10801|40.9166|-73.7877
Eastchester|10709|40.955|-73.8086
Bronxville|10708|40.9391|-73.8353
Hastings On Hudson|10706|40.9878|-73.863
Yonkers|10701|40.9461|-73.8669
Yorktown Heights|10598|41.2999|-73.7924
Waccabuc|10597|41.3032|-73.6032
Verplanck|10596|41.2548|-73.9587
Valhalla|10595|41.0856|-73.7776
Thornwood|10594|41.1182|-73.7733
South Salem|10590|41.2553|-73.5402
Shrub Oak|10588|41.3286|-73.8273
Shenorock|10587|41.3287|-73.7423
Scarsdale|10583|40.9927|-73.7995
Purdys|10578|41.3158|-73.6451
Purchase|10577|41.0384|-73.7156
Pound Ridge|10576|41.2042|-73.5732
Port Chester|10573|41.0222|-73.6798
Cortlandt Manor|10567|41.284|-73.8931
Peekskill|10566|41.2892|-73.9184
Ossining|10562|41.1673|-73.8538
Burnt Hills|12027|42.9329|-73.896
Ballston Spa|12020|43.005|-73.8486
Ballston Lake|12019|42.9192|-73.8552
West Stockholm|13696|44.6956|-74.9
Wanakena|13695|44.1408|-74.9125
Waddington|13694|44.8564|-75.2049
Star Lake|13690|44.1578|-75.033
South Colton|13687|44.5041|-74.8607
Rooseveltown|13683|44.5331|-75.1929
Rensselaer Falls|13680|44.5943|-75.3237
Pyrites|13677|44.6734|-75.082
Potsdam|13676|44.6592|-74.9681
Parishville|13672|44.5927|-74.7941
Oswegatchie|13670|44.1933|-75.0659
Newton Falls|13666|44.2177|-74.9423
Heuvelton|13654|44.593|-75.4203
Hermon|13652|44.4448|-75.1987
Hannawa Falls|13647|44.6087|-74.9732
Hailesboro|13645|44.5331|-75.1929
Gouverneur|13642|44.3283|-75.4651
Fine|13639|44.2541|-75.1379
De Peyster|13633|44.4989|-75.4772
De Kalb Junction|13630|44.4896|-75.2871
Chippewa Bay|13623|44.4402|-75.7579
Chase Mills|13621|44.8672|-75.073
Brier Hill|13614|44.5525|-75.6722
Brasher Falls|13613|44.8467|-74.7473
Balmat|13609|44.2483|-75.3953
Piercefield|12973|44.2343|-74.556
Nicholville|12965|44.703|-74.6805
North Lawrence|12938|44.6387|-74.5365
Cranberry Lake|12927|44.229|-74.8581
Childwold|12922|44.2867|-74.6759
West Nyack|10994|41.0973|-73.9768
West Haverstraw|10993|41.209|-73.9821
Valley Cottage|10989|41.1183|-73.943
Tomkins Cove|10986|41.2598|-73.9892
Thiells|10984|41.2078|-74.0154
Tappan|10983|41.0278|-73.9491
Tallman|10982|41.1609|-74.0608
Sparkill|10976|41.0256|-73.9229
Sloatsburg|10974|41.1575|-74.2008
Orangeburg|10962|41.0442|-73.9609
Nyack|10960|41.0914|-73.9252
New City|10956|41.1472|-73.9962
Nanuet|10954|41.0977|-74.0109
Monsey|10952|41.1163|-74.0736
Hillburn|10931|41.124|-74.1702
Haverstraw|10927|41.1971|-73.969
Garnerville|10923|41.2021|-74.0005
Congers|10920|41.1487|-73.9413
Blauvelt|10913|41.0626|-73.9629
Bear Mountain|10911|41.1609|-74.0608
Suffern|10901|41.1177|-74.1241
Staten Island|10301|40.6316|-74.0927
Wynantskill|12198|42.6878|-73.6383
West Sand Lake|12196|42.638|-73.6109
Stephentown|12168|42.5233|-73.4224
South Schodack|12162|42.5139|-73.7024
Schodack Landing|12156|42.4816|-73.748
Schaghticoke|12154|42.9144|-73.6154
Poestenkill|12140|42.6918|-73.5627
North Hoosick|12133|42.9261|-73.3464
Hoosick Falls|12090|42.8937|-73.3581
Hoosick|12089|42.8667|-73.3181
East Schodack|12063|42.5637|-73.6274
East Nassau|12062|42.5352|-73.4984
East Greenbush|12061|42.5951|-73.6826
Cropseyville|12052|42.7667|-73.4719
Cherry Plain|12040|42.6467|-73.3716
Castleton On Hudson|12033|42.5376|-73.7071
Brookview|12026|42.5411|-73.72
Averill Park|12018|42.6365|-73.5504
Breezy Point|11697|40.5594|-73.9067
Rockaway Park|11694|40.5766|-73.8428
Arverne|11692|40.5923|-73.7933
Far Rockaway|11690|40.6514|-73.8708
Queens Village|11427|40.7277|-73.7489
Bellerose|11426|40.7347|-73.723
Woodhaven|11421|40.6913|-73.8585
South Ozone Park|11420|40.6744|-73.819
South Richmond Hill|11419|40.6868|-73.823
Ozone Park|11416|40.6838|-73.8514
Kew Gardens|11415|40.7069|-73.8297
Howard Beach|11414|40.6588|-73.8438
Springfield Gardens|11413|40.6645|-73.7559
Cambria Heights|11411|40.6947|-73.7374
Middle Village|11379|40.7173|-73.8792
Maspeth|11378|40.7239|-73.8997
Rego Park|11374|40.7278|-73.8602
Jackson Heights|11372|40.7513|-73.883
East Elmhurst|11369|40.7613|-73.8739
Fresh Meadows|11365|40.7374|-73.7951
Oakland Gardens|11364|40.7428|-73.7588
Little Neck|11362|40.7591|-73.7326
Whitestone|11357|40.7851|-73.8096
College Point|11356|40.7855|-73.845
Long Island City|11101|40.7446|-73.9345
Glen Oaks|11004|40.7481|-73.7114
Putnam Valley|10579|41.3728|-73.8502
Mahopac Falls|10542|41.3726|-73.7601
Mahopac|10541|41.3717|-73.7508
Lake Peekskill|10537|41.3374|-73.8838
West Oneonta|13861|42.5011|-75.1409
Wells Bridge|13859|42.3709|-75.2486
Portlandville|13834|42.5394|-74.967
Otego|13825|42.4133|-75.2079
Mount Vision|13810|42.6068|-75.1264
Colliersville|13747|42.5051|-74.9821
West Edmeston|13485|42.7868|-75.3149
Springfield Center|13468|42.8388|-74.859
South Edmeston|13466|42.6709|-75.2576
Schuyler Lake|13457|42.7758|-75.0485
Roseboom|13450|42.708|-74.8025
Richfield Springs|13439|42.8402|-74.9716
Garrattsville|13342|42.6315|-75.1866
Fly Creek|13337|42.7252|-74.9869
Edmeston|13335|42.7303|-75.2525
East Springfield|13333|42.8336|-74.8233
Burlington Flats|13315|42.7516|-75.169
Schenevus|12155|42.59|-74.8149
Maryland|12116|42.5371|-74.903
East Worcester|12064|42.6321|-74.6674
Orwell|13426|43.5628|-75.9968
Altmar|13302|43.497|-75.9719
Sandy Creek|13145|43.6517|-76.1264
Pennellville|13132|43.2609|-76.2395
Parish|13131|43.4153|-76.1
Minetto|13115|43.3977|-76.4824
Maple View|13107|43.4578|-76.1534
Mallory|13103|43.3399|-76.0964
Lysander|13094|43.2063|-76.4593
Lycoming|13093|43.4313|-76.2004
Constantia|13044|43.2728|-76.0042
Central Square|13036|43.309|-76.1849
Bernhards Bay|13028|43.2717|-75.9373
Waterport|14571|43.3326|-78.243
Knowlesville|14479|43.2363|-78.3138
Holley|14470|43.2159|-78.0731
Fancher|14452|43.381|-78.2313
Eagle Harbor|14442|43.2533|-78.2532
Lyndonville|14098|43.3233|-78.3811
Sparrow Bush|12780|41.4443|-74.7213
Port Jervis|12771|41.3786|-74.6691
Huguenot|12746|41.4372|-74.6426
Godeffroy|12739|41.4423|-74.6057
Cuddebackville|12729|41.4776|-74.5976
Vails Gate|12584|41.4641|-74.0591
Salisbury Mills|12577|41.4497|-74.1214
Rock Tavern|12575|41.4575|-74.1659
Pine Bush|12566|41.6178|-74.3263
Mid Hudson|12555|41.3878|-74.3547
Maybrook|12543|41.4886|-74.2163
Cornwall On Hudson|12520|41.433|-74.0061
Westtown|10998|41.3214|-74.5529
Washingtonville|10992|41.4237|-74.1601
Tuxedo Park|10987|41.1925|-74.2159
Westernville|13486|43.3294|-75.3151
Westdale|13483|43.4117|-75.8226
Washington Mills|13479|43.0538|-75.2716
Taberg|13471|43.3366|-75.6027
Stittville|13469|43.2229|-75.2899
Sauquoit|13456|43.0073|-75.2626
Sangerfield|13455|42.9162|-75.3545
Oriskany Falls|13425|42.9576|-75.4838
Oriskany|13424|43.1524|-75.3434
North Western|13419|43.3422|-75.3639
Marcy|13403|43.1639|-75.2783
Mc Connellsville|13401|43.2672|-75.6882
Knoxboro|13362|42.9803|-75.5186
Holland Patent|13354|43.2484|-75.2535
Forestport|13338|43.4737|-75.1787
Deansboro|13328|42.9818|-75.4383
Clayville|13322|42.9712|-75.2061
Clark Mills|13321|43.09|-75.3871
Chadwicks|13319|43.0226|-75.2656
Blossvale|13308|43.2303|-75.6873
Barneveld|13304|43.2237|-75.1612
Alder Creek|13301|43.4157|-75.2137
Verona Beach|13162|43.1885|-75.7126
Sylvan Beach|13157|43.2091|-75.7231
North Bay|13123|43.2364|-75.7769
Durhamville|13054|43.1579|-75.6714
Niagara Falls|14301|43.0955|-79.0414
Stella Niagara|14144|43.1995|-79.0425
Ransomville|14131|43.2286|-78.8982
Olcott|14126|43.3304|-78.7267
North Tonawanda|14120|43.0498|-78.851
Niagara University|14109|43.138|-79.0342
Newfane|14108|43.2724|-78.707
Model City|14107|43.3268|-78.8307
Middleport|14105|43.2183|-78.4841
Gasport|14067|43.2106|-78.5745
Barker|14012|43.3368|-78.542
New York City|10000|40.7069|-73.6731
Old Bethpage|11804|40.765|-73.4575
Hicksville|11801|40.7623|-73.523
Wantagh|11793|40.685|-73.5103
Syosset|11773|40.7548|-73.6018
Oyster Bay|11771|40.866|-73.5272
Mill Neck|11765|40.8857|-73.5526
Massapequa Park|11762|40.6807|-73.4444
Massapequa|11758|40.6682|-73.4588
Levittown|11756|40.7254|-73.5166
Jericho|11753|40.7881|-73.5331
East Norwich|11732|40.8472|-73.5349
Bethpage|11714|40.74|-73.4857
Woodmere|11598|40.6326|-73.7141
Williston Park|11596|40.7592|-73.6449
Westbury|11590|40.7557|-73.5723
Valley Stream|11580|40.6742|-73.7057
Sea Cliff|11579|40.846|-73.6436
Roslyn Heights|11577|40.7845|-73.6403
Roslyn|11576|40.7984|-73.6477
Rockville Centre|11570|40.6637|-73.638
Old Westbury|11568|40.7882|-73.5875
Smithtown|11745|40.9223|-72.6371
Greenlawn|11740|40.8621|-73.3646
Great River|11739|40.7297|-73.1607
Farmingville|11738|40.8366|-73.0412
East Setauket|11733|40.9426|-73.1116
East Northport|11731|40.857|-73.3146
East Islip|11730|40.7282|-73.1805
Copiague|11726|40.6778|-73.3963
Commack|11725|40.843|-73.2799
Cold Spring Harbor|11724|40.8601|-73.4423
Central Islip|11722|40.7866|-73.1961
Centerport|11721|40.8929|-73.3754
Centereach|11720|40.8705|-73.0822
Brightwaters|11718|40.728|-73.2646
Bohemia|11716|40.7678|-73.1163
Blue Point|11715|40.7501|-73.0352
Bellport|11713|40.7733|-72.9469
West Babylon|11704|40.7135|-73.3546
North Babylon|11703|40.7321|-73.3236
Babylon|11702|40.6642|-73.341
Amityville|11701|40.6842|-73.4171
Fishers Island|06390|41.2639|-72.0178
Holtsville|00501|40.9223|-72.6371
Merrick|11566|40.6685|-73.5536
Malverne|11565|40.675|-73.6731
Lynbrook|11563|40.6571|-73.6741
Locust Valley|11560|40.8817|-73.5927
Hewlett|11557|40.6404|-73.6957
East Meadow|11554|40.7149|-73.5561
West Hempstead|11552|40.6929|-73.6539
Hempstead|11549|40.7172|-73.6027
Greenvale|11548|40.8125|-73.6261
Glenwood Landing|11547|40.7548|-73.6018
Glen Head|11545|40.8281|-73.6076
East Rockaway|11518|40.6404|-73.6674
Cedarhurst|11516|40.6236|-73.7264
Carle Place|11514|40.7512|-73.6119
Port Washington|11050|40.835|-73.6964
New Hyde Park|11040|40.7294|-73.6828
Manhasset|11030|40.7934|-73.6888
Great Neck|11020|40.7742|-73.7189
Franklin Square|11010|40.701|-73.6758
Elmont|11003|40.6976|-73.7049
Floral Park|11001|40.7236|-73.7058
Saint Johnsville|13452|43.017|-74.646
Palatine Bridge|13428|42.9221|-74.5708
Nelliston|13410|42.9379|-74.6117
Fort Plain|13339|42.9372|-74.6433
Canajoharie|13317|42.8671|-74.5956
Tribes Hill|12177|42.95|-74.297
Sprakers|12166|42.8484|-74.4536
Hagaman|12086|42.9695|-74.1556
Fultonville|12072|42.9036|-74.3598
Fort Johnson|12070|42.9765|-74.2484
Fort Hunter|12069|42.9457|-74.2633
Esperance|12066|42.7717|-74.2882
Auriesville|12016|42.9102|-74.4236
West Henrietta|14586|43.0397|-77.6871
Spencerport|14559|43.1895|-77.8043
North Greece|14515|43.2578|-77.7351
North Chili|14514|43.1186|-77.8005
Mumford|14511|43.0026|-77.8646
Honeoye Falls|14472|42.9695|-77.5781
Hilton|14468|43.2923|-77.7905
East Rochester|14445|43.1128|-77.4906
Brockport|14420|43.2128|-77.9368
Adams Basin|14410|43.1953|-77.8559
West Eaton|13484|42.8546|-75.6605
Solsville|13465|42.9545|-75.6168
Pratts Hollow|13434|42.9228|-75.6031
Munnsville|13409|42.9863|-75.594
Leonardsville|13364|42.9545|-75.6168
Hubbardsville|13355|42.8237|-75.4367
Bouckville|13310|42.894|-75.5678
Wampsville|13163|43.0785|-75.7016
Sheds|13151|42.8387|-75.7804
Peterboro|13134|42.9686|-75.6794
New Woodstock|13122|42.8441|-75.8635
Erieville|13061|42.8562|-75.7543
De Ruyter|13052|42.7494|-75.8582
Clockville|13043|43.042|-75.7408
Chittenango|13037|43.0552|-75.8768
Cazenovia|13035|42.938|-75.8392
Canastota|13032|43.0878|-75.7602
Springwater|14560|42.6776|-77.5775
South Lima|14558|42.8554|-77.6876
Sonyea|14556|42.7298|-77.7739
Retsof|14539|42.8343|-77.8779
Piffard|14533|42.8435|-77.8962
Nunda|14517|42.5867|-77.918
Livonia Center|14488|42.7298|-77.7739
Conesus|14435|42.7216|-77.6747
Copenhagen|13626|43.8801|-75.6839
Castorland|13620|43.8843|-75.4604
West Leyden|13489|43.4597|-75.5127
Port Leyden|13433|43.5802|-75.3263
Lyons Falls|13368|43.6262|-75.3553
Lowville|13367|43.7893|-75.4156
Greig|13345|43.6886|-75.3302
Croghan|13327|43.9095|-75.3542
Constableville|13325|43.563|-75.4584
Brantingham|13312|43.8187|-75.4803
Beaver Falls|13305|43.8187|-75.4803
Three Mile Bay|13693|44.0551|-76.2689
Thousand Island Park|13692|44.2898|-76.0262
Theresa|13691|44.2113|-75.8014
South Rutland|13688|43.9517|-75.7678
Sackets Harbor|13685|43.9398|-76.105
Plessis|13675|44.2774|-75.8496
Pierrepont Manor|13674|43.7334|-76.0543
La Fargeville|13656|44.1987|-75.9569
Henderson Harbor|13651|43.8708|-76.1809
Fishers Landing|13641|44.2752|-76.0049
Wellesley Island|13640|44.3213|-76.0172
Felts Mills|13638|44.0204|-75.7524
Evans Mills|13637|44.0817|-75.8305
Ellisburg|13636|43.7434|-76.1165
Depauville|13632|44.1395|-76.0616
Deferiet|13628|43.8855|-75.7983
Chaumont|13622|44.0848|-76.1232
Cape Vincent|13618|44.1244|-76.3164
Calcium|13616|44.0265|-75.8499
Antwerp|13608|44.2358|-75.6005
Alexandria Bay|13607|44.0746|-75.8407
Adams Center|13606|43.8631|-76.0042
Fort Drum|13602|44.0354|-75.754
West Winfield|13491|42.8826|-75.1835
Van Hornesville|13475|42.8935|-74.8367
Thendara|13472|43.461|-74.9571
Salisbury Center|13454|43.1625|-74.7809
Old Forge|13420|43.7435|-74.8935
Jordanville|13361|42.8948|-74.8209
Ilion|13357|43.0064|-75.0484
Herkimer|13350|43.0307|-74.9876
Eagle Bay|13331|43.8167|-74.8862
Dolgeville|13329|43.1042|-74.7643
Cold Brook|13324|43.3024|-74.9977
Raquette Lake|13436|43.6676|-74.4569
Inlet|13360|43.748|-74.7846
Hoffmeister|13353|43.3915|-74.74
Sabael|12864|43.6676|-74.4569
Indian Lake|12842|43.7606|-74.2766
Blue Mountain Lake|12812|43.6676|-74.4569
Speculator|12164|43.5042|-74.3667
Piseco|12139|43.4481|-74.5263
West Kill|12492|42.2046|-74.362
Tannersville|12485|42.2032|-74.1014
South Cairo|12482|42.2681|-73.9554
Round Top|12473|42.2678|-74.0523
Purling|12470|42.2959|-74.0773
Palenville|12463|42.1729|-74.0167
Maplecrest|12454|42.2995|-74.1655
Hensonville|12439|42.2939|-74.1853
Haines Falls|12436|42.1955|-74.1023
Elka Park|12427|42.1643|-74.1245
East Jewett|12424|42.2469|-74.1353
East Durham|12423|42.386|-74.1117
Cornwallville|12418|42.3629|-74.1631
Catskill|12414|42.2276|-73.8985
Acra|12405|42.3304|-74.0857
West Coxsackie|12192|42.4029|-73.8283
Norton Hill|12135|42.4206|-74.081
Hannacroix|12087|42.4285|-73.868
Earlton|12058|42.3527|-73.9062
Coxsackie|12051|42.3501|-73.8199
South Byron|14557|43.0416|-78.0573
Pavilion|14525|42.9102|-78.0269
Bergen|14416|43.0869|-77.9603
East Pembroke|14056|42.9912|-78.3122
East Bethany|14054|42.9166|-78.1342
Darien Center|14040|42.8948|-78.3878
Corfu|14036|42.9777|-78.3929
Basom|14013|43.0807|-78.3951
Alabama|14003|42.9981|-78.1848
Gloversville|12078|43.0616|-74.3375
Caroga Lake|12032|43.1922|-74.5169
Broadalbin|12025|43.0727|-74.1684
Hogansburg|13655|44.9825|-74.6626
Whippleville|12995|44.8057|-74.2523
Tupper Lake|12986|44.232|-74.4905
Stuyvesant|12173|42.3596|-73.7613
Stottville|12172|42.2857|-73.7335
Spencertown|12165|42.3091|-73.5008
Old Chatham|12136|42.4357|-73.5545
Niverville|12130|42.44|-73.6663
Malden Bridge|12115|42.4725|-73.5807
East Chatham|12060|42.433|-73.4903
Austerlitz|12017|42.3223|-73.455
West Chazy|12992|44.797|-73.5112
Schuyler Falls|12985|44.5882|-73.6895
Rouses Point|12979|44.9884|-73.3691
Mooers Forks|12959|44.9602|-73.673
Mooers|12958|44.9592|-73.5834
Lyon Mountain|12952|44.7255|-73.9195
Ellenburg Depot|12935|44.9163|-73.7876
Ellenburg Center|12934|44.8444|-73.8685
Ellenburg|12933|44.882|-73.9633
Dannemora|12929|44.72|-73.7192
Chazy|12921|44.8884|-73.4501
Champlain|12919|44.9773|-73.4466
Cadyville|12918|44.6862|-73.6702
Au Sable Forks|12912|44.4499|-73.6857
Keeseville|12911|44.5281|-73.4719
Plattsburgh|12901|44.6927|-73.466
South Plymouth|13844|42.6053|-75.633
South New Berlin|13843|42.5306|-75.3525
Smithville Flats|13841|42.3989|-75.8237
North Norwich|13814|42.6036|-75.5282
Mount Upton|13809|42.4081|-75.4003
Mc Donough|13801|42.5068|-75.7623
East Pharsalia|13758|42.5835|-75.7219
Sherburne|13460|42.6859|-75.483
South Otselic|13155|42.6626|-75.7669
Pitcher|13136|42.5969|-75.8465
North Pitcher|13124|42.6372|-75.8164
Van Etten|14889|42.2085|-76.5717
Horseheads|14844|42.1607|-76.8785
Erin|14838|42.1859|-76.6819
Chemung|14825|42.0392|-76.6202
Breesport|14816|42.1939|-76.7361
Big Flats|14814|42.1455|-76.9527
Sinclairville|14782|42.2455|-79.2673
North Clymer|14759|42.075|-79.5726
Niobe|14758|42.3425|-79.4109
Maple Springs|14756|42.1982|-79.4174
Lily Dale|14752|42.3524|-79.3235
Greenhurst|14742|42.1205|-79.3096
Gerry|14740|42.2147|-79.1649
Frewsburg|14738|42.0528|-79.1318
Findley Lake|14736|42.1204|-79.7349
Falconer|14733|42.1239|-79.1895
Dewittville|14728|42.2394|-79.4193
Clymer|14724|42.0557|-79.6685
Cherry Creek|14723|42.3127|-79.1203
Celoron|14720|42.1059|-79.2791
Bemus Point|14712|42.1513|-79.3581
Van Buren Point|14166|42.4511|-79.4154
Weedsport|13166|43.0489|-76.5425
Sennett|13150|42.9961|-76.5299
Thompson Ridge|10985|41.575|-74.3225
Sugar Loaf|10981|41.3232|-74.2886
Sterling Forest|10979|41.1823|-74.3184
Southfields|10975|41.248|-74.1762
Slate Hill|10973|41.376|-74.4847
Mountainville|10953|41.4093|-74.083
Highland Mills|10930|41.3536|-74.1197
Highland Falls|10928|41.3582|-73.9746
Harriman|10926|41.3005|-74.1249
Greenwood Lake|10925|41.2101|-74.3033
Fort Montgomery|10922|41.3346|-73.9918
Florida|10921|41.3295|-74.3528
Central Valley|10917|41.3268|-74.122
Campbell Hall|10916|41.443|-74.2505
Bullville|10915|41.5556|-74.3288
Blooming Grove|10914|41.4649|-74.2556
Bellvale|10912|41.3878|-74.3547
Shortsville|14548|42.9761|-77.2439
Seneca Castle|14547|42.8081|-77.2876
Oaks Corners|14518|42.9319|-77.0118
Honeoye|14471|42.7686|-77.5054
East Bloomfield|14443|42.901|-77.4233
Clifton Springs|14432|42.9632|-77.144
Canandaigua|14424|42.8689|-77.2846
Warners|13164|43.0932|-76.2904
Tully|13159|42.807|-76.1394
Skaneateles Falls|13153|42.9911|-76.4511
Skaneateles|13152|42.9258|-76.4052
Pompey|13138|42.8927|-76.0265
Nedrow|13120|42.9559|-76.1529
Mottville|13119|42.9745|-76.4408
Minoa|13116|43.0772|-76.0098
Fabius|13063|42.8531|-75.9836
Elbridge|13060|43.0252|-76.4352
East Syracuse|13057|43.0734|-76.0558
Delphi Falls|13051|42.8707|-75.9113
Camillus|13031|43.0417|-76.2807
Brewerton|13029|43.2252|-76.1351
Baldwinsville|13027|43.162|-76.3237
Apulia Station|13020|42.824|-76.0624
Woodgate|13494|43.5249|-75.1428
Scipio Center|13147|42.7708|-76.5862
Poplar Ridge|13139|42.7421|-76.6285
Owasco|13130|42.8548|-76.4629
Martville|13111|43.2661|-76.6289
Locke|13092|42.6558|-76.4154
King Ferry|13081|42.6635|-76.6216
Cato|13033|43.1794|-76.5648
Westons Mills|14788|42.0621|-78.378
Steamburg|14783|42.082|-78.9177
Salamanca|14779|42.1604|-78.7304
Saint Bonaventure|14778|42.2701|-78.6847
Portville|14770|42.0273|-78.3314
Little Valley|14755|42.2541|-78.8093
Knapp Creek|14749|42.0069|-78.506
Kill Buck|14748|42.145|-78.6466
Great Valley|14741|42.2083|-78.6208
Ellicottville|14731|42.2959|-78.6606
East Randolph|14730|42.1747|-78.9473
East Otto|14729|42.3971|-78.7432
Conewango Valley|14726|42.2625|-79.022
Cattaraugus|14719|42.3333|-78.8885
Allegany|14706|42.0918|-78.4999
Yorkshire|14173|42.5247|-78.4755
West Valley|14171|42.4315|-78.628
South Dayton|14138|42.3718|-79.0501
Perrysburg|14129|42.4723|-78.9981
Gowanda|14070|42.4712|-78.9339
Farmersville Station|14060|42.4457|-78.3412
Delevan|14042|42.4926|-78.4793
Rockland M P C|10951|41.1138|-74.0789
Binghamton|13901|42.1463|-75.8865
Whitney Point|13862|42.3384|-75.9522
Vestal|13850|42.0771|-76.0118
Tunnel|13848|42.2147|-75.7277
Port Crane|13833|42.1958|-75.7591
Ouaquaga|13826|42.1121|-75.6396
Maine|13802|42.2538|-76.0464
Killawog|13794|42.4028|-76.0366
Johnson City|13790|42.1267|-75.9685
Harpursville|13787|42.1823|-75.6545
Glen Aubrey|13777|42.2573|-75.9805
Endwell|13762|42.2067|-75.7449
Deposit|13754|42.0666|-75.4287
Corbettsville|13749|42.2067|-75.7449
Chenango Forks|13746|42.2778|-75.8462
Chenango Bridge|13745|42.1738|-75.8728
Castle Creek|13744|42.2568|-75.9087
Bible School Park|13737|42.0805|-76.0973
Bronx|10400|40.849|-73.8772
West Danby|14896|42.3188|-76.5256
Swain|14884|42.4773|-77.889
Scio|14880|42.1697|-77.99
Canaseraga|14822|42.4585|-77.7954
Alfred Station|14803|42.2558|-77.7781
West Clarksville|14786|42.1227|-78.2213
Rossburg|14776|42.26|-78.0161
Richburg|14774|42.1144|-78.1681
Little Genesee|14754|42.0319|-78.2097
Caneadea|14717|42.364|-78.184
Angelica|14709|42.3263|-77.9947
Lew Beach|12753|42.0165|-74.7307
Preston Hollow|12469|42.4563|-74.242
Westerlo|12193|42.5156|-74.0394
Voorheesville|12186|42.6431|-73.9448
South Bethlehem|12161|42.521|-73.8519
Slingerlands|12159|42.6485|-73.8711
Selkirk|12158|42.5486|-73.8129
Rensselaerville|12147|42.5133|-74.1474
Ravena|12143|42.4754|-73.822
Medusa|12120|42.4515|-74.1315
Guilderland Center|12085|42.6948|-73.9053
Guilderland|12084|42.6973|-73.8975
Glenmont|12077|42.5971|-73.7959
Feura Bush|12067|42.555|-73.9237
East Berne|12059|42.6191|-74.0555
Dormansville|12055|42.6149|-73.9708
Cohoes|12047|42.7754|-73.7124
Coeymans Hollow|12046|42.4865|-73.9206
Coeymans|12045|42.4757|-73.7977
Alcove|12007|42.4561|-73.9277
Mc Gill|89318|39.4034|-114.7791
Lund|89317|38.8641|-115.0069
Duckwater|89314|39.4029|-114.977
Washoe Valley|89704|39.2669|-119.8174
Reno|89501|39.5268|-119.8113
Incline Village|89450|39.2564|-119.9464
Nixon|89424|39.8272|-119.3605
Gerlach|89412|40.6525|-119.3565
Lovelock|89419|40.1819|-118.4689
Imlay|89418|40.5484|-118.0344
Gabbs|89409|38.8802|-117.8686
Pahrump|89041|36.6558|-116.0048
Mercury|89023|37.5838|-116.5986
Amargosa Valley|89020|36.539|-116.5496
Beatty|89003|36.8199|-116.6094
Schurz|89427|38.9575|-118.7756
Mina|89422|38.387|-118.1096
Luning|89420|38.4842|-118.424
Yerington|89447|38.9866|-119.1596
Fernley|89408|39.6019|-119.235
Pioche|89043|37.8981|-114.3968
Panaca|89042|37.744|-114.3222
Hiko|89017|37.5926|-115.2262
Battle Mountain|89820|40.622|-116.9554
Winnemucca|89445|40.9664|-117.7467
Valmy|89438|41.2633|-118.1745
Orovada|89425|41.6654|-117.9083
Mc Dermitt|89421|41.9708|-117.6737
Denio|89404|41.7043|-118.732
Crescent Valley|89821|40.4138|-116.5813
Silverpeak|89047|37.7225|-117.7965
West Wendover|89883|40.5045|-114.4126
Ruby Valley|89833|40.3995|-115.2312
Owyhee|89832|41.7483|-116.0072
Montello|89830|41.0594|-115.5296
Lamoille|89828|40.7505|-115.3631
Jarbidge|89826|41.8873|-115.3813
Jackpot|89825|41.8882|-114.7233
Halleck|89824|41.0594|-115.5296
Deeth|89823|41.431|-115.3717
Carlin|89822|40.7172|-116.1082
Spring Creek|89815|40.7519|-115.5956
Stateline|89449|38.9643|-119.9068
Zephyr Cove|89448|39.0204|-119.9114
Glenbrook|89413|39.0509|-119.9428
Gardnerville|89410|38.8703|-119.6115
Nellis Afb|89191|36.2395|-115.0257
Searchlight|89046|35.5132|-114.8866
Cal Nev Ari|89039|35.2522|-114.8714
North Las Vegas|89030|36.2115|-115.1241
Laughlin|89028|35.1604|-114.7464
Moapa|89025|36.6916|-114.6514
Logandale|89021|36.5935|-114.4683
Jean|89019|35.7368|-115.5405
Indian Springs|89018|36.5416|-115.6686
Bunkerville|89007|36.7684|-114.1281
Boulder City|89005|35.9727|-114.8344
Blue Diamond|89004|36.0854|-115.4707
The Lakes|88901|36.3225|-114.8197
Bosque Farms|87068|34.8764|-106.6975
Tome|87060|34.7426|-106.7328
Peralta|87042|34.8332|-106.6872
Pueblo Of Acoma|87034|34.6975|-106.8078
Los Lunas|87031|34.7806|-106.7115
Jarales|87023|34.592|-106.7611
Bosque|87006|34.4996|-106.8038
Grenville|88424|36.3698|-103.5055
Amistad|88410|35.8983|-103.213
Clines Corners|87070|35.0229|-105.9795
Torreon|87061|34.6948|-106.3247
Tajique|87057|34.6509|-105.8806
Mountainair|87036|34.5158|-106.2577
Moriarty|87035|34.9889|-106.0609
Estancia|87016|34.77|-106.135
Cedarvale|87009|34.6509|-105.8806
